"y","type"
-0.04623,"speech"
-0.04019,"speech"
-0.03549,"speech"
-0.03531,"speech"
-0.03363,"speech"
-0.00974,"speech"
0.04660,"speech"
0.08191,"speech"
0.07611,"speech"
0.04788,"speech"
0.04303,"speech"
0.04907,"speech"
0.05417,"speech"
0.05496,"speech"
0.04739,"speech"
0.01544,"speech"
-0.01126,"speech"
-0.02286,"speech"
-0.02759,"speech"
-0.05017,"speech"
-0.06335,"speech"
-0.06302,"speech"
-0.04907,"speech"
-0.03513,"speech"
-0.02374,"speech"
-0.02469,"speech"
-0.02588,"speech"
-0.01794,"speech"
0.00595,"speech"
0.02841,"speech"
0.04559,"speech"
0.04950,"speech"
0.04507,"speech"
0.04077,"speech"
0.04111,"speech"
0.03589,"speech"
0.02435,"speech"
0.01453,"speech"
0.00815,"speech"
-0.00009,"speech"
-0.00818,"speech"
-0.01486,"speech"
-0.02899,"speech"
-0.03564,"speech"
-0.03088,"speech"
-0.01981,"speech"
-0.01599,"speech"
-0.01428,"speech"
-0.01187,"speech"
-0.00931,"speech"
-0.00595,"speech"
0.00424,"speech"
0.01266,"speech"
0.01682,"speech"
0.01584,"speech"
0.01657,"speech"
0.01431,"speech"
0.01086,"speech"
0.00537,"speech"
0.00165,"speech"
-0.00040,"speech"
-0.00357,"speech"
-0.01007,"speech"
-0.01953,"speech"
-0.03049,"speech"
-0.04111,"speech"
-0.04553,"speech"
-0.04355,"speech"
-0.03845,"speech"
-0.03897,"speech"
-0.03983,"speech"
-0.03235,"speech"
0.01218,"speech"
0.06430,"speech"
0.07846,"speech"
0.05698,"speech"
0.03833,"speech"
0.04437,"speech"
0.05139,"speech"
0.05649,"speech"
0.05795,"speech"
0.03952,"speech"
0.00629,"speech"
-0.01141,"speech"
-0.01813,"speech"
-0.03162,"speech"
-0.05579,"speech"
-0.06012,"speech"
-0.05380,"speech"
-0.03922,"speech"
-0.02963,"speech"
-0.02646,"speech"
-0.03278,"speech"
-0.03024,"speech"
-0.01447,"speech"
0.01239,"speech"
0.03125,"speech"
0.04327,"speech"
0.04227,"speech"
0.03949,"speech"
0.03928,"speech"
0.03976,"speech"
0.03214,"speech"
0.02332,"speech"
0.01758,"speech"
0.01135,"speech"
0.00192,"speech"
-0.00558,"speech"
-0.01489,"speech"
-0.02725,"speech"
-0.02975,"speech"
-0.02466,"speech"
-0.01831,"speech"
-0.01926,"speech"
-0.01700,"speech"
-0.01385,"speech"
-0.01190,"speech"
-0.00772,"speech"
0.00235,"speech"
0.00928,"speech"
0.01300,"speech"
0.01404,"speech"
0.01611,"speech"
0.01306,"speech"
0.01007,"speech"
0.00632,"speech"
0.00427,"speech"
0.00204,"speech"
-0.00211,"speech"
-0.00989,"speech"
-0.01984,"speech"
-0.03082,"speech"
-0.03879,"speech"
-0.04230,"speech"
-0.03949,"speech"
-0.03720,"speech"
-0.03952,"speech"
-0.04153,"speech"
-0.02719,"speech"
0.02206,"speech"
0.06296,"speech"
0.06625,"speech"
0.04480,"speech"
0.03635,"speech"
0.04318,"speech"
0.05054,"speech"
0.05698,"speech"
0.05734,"speech"
0.03387,"speech"
0.00696,"speech"
-0.00610,"speech"
-0.01389,"speech"
-0.03256,"speech"
-0.05020,"speech"
-0.05231,"speech"
-0.04578,"speech"
-0.03467,"speech"
-0.02795,"speech"
-0.03125,"speech"
-0.03732,"speech"
-0.03137,"speech"
-0.01288,"speech"
0.01019,"speech"
0.02594,"speech"
0.03522,"speech"
0.03412,"speech"
0.03436,"speech"
0.03745,"speech"
0.03766,"speech"
0.03036,"speech"
0.02588,"speech"
0.02225,"speech"
0.01590,"speech"
0.00735,"speech"
0.00195,"speech"
-0.01038,"speech"
-0.02380,"speech"
-0.02484,"speech"
-0.01657,"speech"
-0.01514,"speech"
-0.01895,"speech"
-0.02100,"speech"
-0.02072,"speech"
-0.01929,"speech"
-0.00958,"speech"
0.00058,"speech"
0.00546,"speech"
0.00500,"speech"
0.00757,"speech"
0.00934,"speech"
0.01071,"speech"
0.01016,"speech"
0.00824,"speech"
0.00507,"speech"
0.00385,"speech"
-0.00076,"speech"
-0.00894,"speech"
-0.02048,"speech"
-0.03006,"speech"
-0.03632,"speech"
-0.03720,"speech"
-0.03519,"speech"
-0.03787,"speech"
-0.04199,"speech"
-0.03772,"speech"
0.00305,"speech"
0.04654,"speech"
0.05826,"speech"
0.04132,"speech"
0.03122,"speech"
0.03650,"speech"
0.04269,"speech"
0.04913,"speech"
0.05621,"speech"
0.04440,"speech"
0.02118,"speech"
0.00635,"speech"
-0.00311,"speech"
-0.02115,"speech"
-0.04083,"speech"
-0.04382,"speech"
-0.03882,"speech"
-0.02945,"speech"
-0.02591,"speech"
-0.02988,"speech"
-0.03952,"speech"
-0.03769,"speech"
-0.02432,"speech"
-0.00333,"speech"
0.01254,"speech"
0.02420,"speech"
0.02594,"speech"
0.02682,"speech"
0.03015,"speech"
0.03250,"speech"
0.02835,"speech"
0.02661,"speech"
0.02734,"speech"
0.02499,"speech"
0.01691,"speech"
0.01096,"speech"
-0.00070,"speech"
-0.00970,"speech"
-0.01349,"speech"
-0.01285,"speech"
-0.01556,"speech"
-0.01730,"speech"
-0.01816,"speech"
-0.01965,"speech"
-0.02286,"speech"
-0.01794,"speech"
-0.01117,"speech"
-0.00388,"speech"
0.00018,"speech"
0.00302,"speech"
0.00333,"speech"
0.00461,"speech"
0.00644,"speech"
0.00742,"speech"
0.00720,"speech"
0.00662,"speech"
0.00262,"speech"
-0.00406,"speech"
-0.01144,"speech"
-0.02020,"speech"
-0.02817,"speech"
-0.03113,"speech"
-0.03024,"speech"
-0.03198,"speech"
-0.03629,"speech"
-0.03894,"speech"
-0.01721,"speech"
0.02606,"speech"
0.04919,"speech"
0.04187,"speech"
0.02573,"speech"
0.02875,"speech"
0.03537,"speech"
0.04276,"speech"
0.05060,"speech"
0.04941,"speech"
0.02814,"speech"
0.01355,"speech"
0.00574,"speech"
-0.00565,"speech"
-0.02661,"speech"
-0.03397,"speech"
-0.03308,"speech"
-0.02753,"speech"
-0.02280,"speech"
-0.02365,"speech"
-0.03574,"speech"
-0.03979,"speech"
-0.03003,"speech"
-0.01303,"speech"
0.00040,"speech"
0.01160,"speech"
0.01715,"speech"
0.01685,"speech"
0.01935,"speech"
0.02621,"speech"
0.02673,"speech"
0.02493,"speech"
0.02689,"speech"
0.02856,"speech"
0.02451,"speech"
0.01962,"speech"
0.01184,"speech"
0.00436,"speech"
-0.00476,"speech"
-0.00705,"speech"
-0.00952,"speech"
-0.01041,"speech"
-0.01614,"speech"
-0.01996,"speech"
-0.02478,"speech"
-0.02173,"speech"
-0.01776,"speech"
-0.01047,"speech"
-0.00885,"speech"
-0.00531,"speech"
-0.00366,"speech"
0.00128,"speech"
0.00253,"speech"
0.00537,"speech"
0.00479,"speech"
0.00504,"speech"
0.00247,"speech"
0.00058,"speech"
-0.00693,"speech"
-0.01581,"speech"
-0.02344,"speech"
-0.02536,"speech"
-0.02509,"speech"
-0.02747,"speech"
-0.03244,"speech"
-0.03641,"speech"
-0.01385,"speech"
0.02585,"speech"
0.04337,"speech"
0.03510,"speech"
0.01880,"speech"
0.02402,"speech"
0.02893,"speech"
0.04019,"speech"
0.04593,"speech"
0.04443,"speech"
0.02505,"speech"
0.01807,"speech"
0.00754,"speech"
-0.00259,"speech"
-0.02234,"speech"
-0.02472,"speech"
-0.02655,"speech"
-0.01907,"speech"
-0.01712,"speech"
-0.01944,"speech"
-0.03568,"speech"
-0.03683,"speech"
-0.02939,"speech"
-0.01328,"speech"
-0.00439,"speech"
0.00641,"speech"
0.00882,"speech"
0.00967,"speech"
0.01181,"speech"
0.02014,"speech"
0.01926,"speech"
0.02072,"speech"
0.02390,"speech"
0.02826,"speech"
0.02490,"speech"
0.02231,"speech"
0.01773,"speech"
0.01196,"speech"
0.00156,"speech"
-0.00177,"speech"
-0.00403,"speech"
-0.00363,"speech"
-0.00995,"speech"
-0.01596,"speech"
-0.02237,"speech"
-0.02200,"speech"
-0.01843,"speech"
-0.01321,"speech"
-0.01202,"speech"
-0.01089,"speech"
-0.00931,"speech"
-0.00543,"speech"
-0.00226,"speech"
0.00061,"speech"
0.00162,"speech"
0.00146,"speech"
0.00085,"speech"
-0.00009,"speech"
-0.00500,"speech"
-0.01352,"speech"
-0.01978,"speech"
-0.02112,"speech"
-0.02014,"speech"
-0.02176,"speech"
-0.02594,"speech"
-0.02982,"speech"
-0.01379,"speech"
0.02188,"speech"
0.03897,"speech"
0.03296,"speech"
0.01657,"speech"
0.02094,"speech"
0.02625,"speech"
0.03613,"speech"
0.03998,"speech"
0.03842,"speech"
0.02280,"speech"
0.01917,"speech"
0.01184,"speech"
0.00061,"speech"
-0.01706,"speech"
-0.02054,"speech"
-0.02136,"speech"
-0.01636,"speech"
-0.01303,"speech"
-0.01569,"speech"
-0.03128,"speech"
-0.03476,"speech"
-0.02744,"speech"
-0.01465,"speech"
-0.00739,"speech"
0.00095,"speech"
0.00336,"speech"
0.00424,"speech"
0.00717,"speech"
0.01456,"speech"
0.01459,"speech"
0.01541,"speech"
0.02075,"speech"
0.02573,"speech"
0.02731,"speech"
0.02652,"speech"
0.02237,"speech"
0.01358,"speech"
0.00314,"speech"
0.00192,"speech"
0.00223,"speech"
0.00211,"speech"
-0.00446,"speech"
-0.01334,"speech"
-0.02029,"speech"
-0.02036,"speech"
-0.01682,"speech"
-0.01416,"speech"
-0.01544,"speech"
-0.01477,"speech"
-0.01114,"speech"
-0.00748,"speech"
-0.00534,"speech"
-0.00525,"speech"
-0.00491,"speech"
-0.00412,"speech"
-0.00137,"speech"
-0.00174,"speech"
-0.00659,"speech"
-0.01447,"speech"
-0.01822,"speech"
-0.01883,"speech"
-0.01620,"speech"
-0.01758,"speech"
-0.02066,"speech"
-0.02505,"speech"
-0.00574,"speech"
0.02301,"speech"
0.03543,"speech"
0.02570,"speech"
0.01474,"speech"
0.02008,"speech"
0.02634,"speech"
0.03693,"speech"
0.03989,"speech"
0.03418,"speech"
0.01862,"speech"
0.01706,"speech"
0.01144,"speech"
0.00125,"speech"
-0.01294,"speech"
-0.01379,"speech"
-0.01562,"speech"
-0.01349,"speech"
-0.01331,"speech"
-0.01633,"speech"
-0.03049,"speech"
-0.03156,"speech"
-0.02438,"speech"
-0.01303,"speech"
-0.00909,"speech"
-0.00198,"speech"
-0.00201,"speech"
-0.00073,"speech"
0.00131,"speech"
0.01053,"speech"
0.01147,"speech"
0.01370,"speech"
0.01840,"speech"
0.02237,"speech"
0.02399,"speech"
0.02432,"speech"
0.02463,"speech"
0.01700,"speech"
0.00903,"speech"
0.00681,"speech"
0.00699,"speech"
0.00394,"speech"
-0.00092,"speech"
-0.00751,"speech"
-0.01443,"speech"
-0.01715,"speech"
-0.01425,"speech"
-0.01324,"speech"
-0.01666,"speech"
-0.01715,"speech"
-0.01398,"speech"
-0.01184,"speech"
-0.00955,"speech"
-0.00861,"speech"
-0.00815,"speech"
-0.00943,"speech"
-0.00693,"speech"
-0.00708,"speech"
-0.00885,"speech"
-0.01434,"speech"
-0.01590,"speech"
-0.01749,"speech"
-0.01541,"speech"
-0.01721,"speech"
-0.01886,"speech"
-0.02069,"speech"
0.00165,"speech"
0.02390,"speech"
0.03412,"speech"
0.02420,"speech"
0.01831,"speech"
0.01987,"speech"
0.02481,"speech"
0.03461,"speech"
0.03860,"speech"
0.03168,"speech"
0.02072,"speech"
0.01855,"speech"
0.01132,"speech"
-0.00089,"speech"
-0.00912,"speech"
-0.00967,"speech"
-0.01120,"speech"
-0.01193,"speech"
-0.01132,"speech"
-0.01709,"speech"
-0.02771,"speech"
-0.02893,"speech"
-0.02319,"speech"
-0.01651,"speech"
-0.01077,"speech"
-0.00385,"speech"
-0.00397,"speech"
-0.00473,"speech"
-0.00250,"speech"
0.00412,"speech"
0.00705,"speech"
0.01178,"speech"
0.01755,"speech"
0.02081,"speech"
0.02368,"speech"
0.02795,"speech"
0.02411,"speech"
0.01370,"speech"
0.00809,"speech"
0.01172,"speech"
0.01376,"speech"
0.00992,"speech"
0.00342,"speech"
-0.00488,"speech"
-0.01294,"speech"
-0.01315,"speech"
-0.01062,"speech"
-0.01288,"speech"
-0.01630,"speech"
-0.01477,"speech"
-0.01389,"speech"
-0.01514,"speech"
-0.01492,"speech"
-0.01355,"speech"
-0.01321,"speech"
-0.01221,"speech"
-0.00995,"speech"
-0.01215,"speech"
-0.01495,"speech"
-0.01599,"speech"
-0.01520,"speech"
-0.01642,"speech"
-0.01569,"speech"
-0.01694,"speech"
-0.01703,"speech"
-0.01218,"speech"
0.01138,"speech"
0.02383,"speech"
0.02667,"speech"
0.01974,"speech"
0.02338,"speech"
0.02228,"speech"
0.02631,"speech"
0.03375,"speech"
0.03665,"speech"
0.02856,"speech"
0.02328,"speech"
0.02036,"speech"
0.00961,"speech"
-0.00198,"speech"
-0.00259,"speech"
-0.00354,"speech"
-0.00662,"speech"
-0.01074,"speech"
-0.01129,"speech"
-0.02045,"speech"
-0.02457,"speech"
-0.02399,"speech"
-0.02069,"speech"
-0.02026,"speech"
-0.01367,"speech"
-0.00833,"speech"
-0.00806,"speech"
-0.00861,"speech"
-0.00540,"speech"
-0.00217,"speech"
0.00223,"speech"
0.00922,"speech"
0.01581,"speech"
0.01840,"speech"
0.02573,"speech"
0.02542,"speech"
0.01822,"speech"
0.01239,"speech"
0.01474,"speech"
0.01794,"speech"
0.01602,"speech"
0.01364,"speech"
0.00571,"speech"
-0.00223,"speech"
-0.00552,"speech"
-0.00522,"speech"
-0.00943,"speech"
-0.01239,"speech"
-0.01154,"speech"
-0.01196,"speech"
-0.01404,"speech"
-0.01675,"speech"
-0.01779,"speech"
-0.01810,"speech"
-0.01566,"speech"
-0.01401,"speech"
-0.01569,"speech"
-0.01840,"speech"
-0.01910,"speech"
-0.01849,"speech"
-0.01791,"speech"
-0.01669,"speech"
-0.01630,"speech"
-0.01572,"speech"
-0.01450,"speech"
-0.00833,"speech"
0.01065,"speech"
0.02036,"speech"
0.02386,"speech"
0.01859,"speech"
0.02451,"speech"
0.02344,"speech"
0.02689,"speech"
0.03210,"speech"
0.03592,"speech"
0.02902,"speech"
0.02512,"speech"
0.02213,"speech"
0.01251,"speech"
0.00238,"speech"
0.00241,"speech"
0.00150,"speech"
-0.00165,"speech"
-0.00720,"speech"
-0.00870,"speech"
-0.01874,"speech"
-0.02133,"speech"
-0.02094,"speech"
-0.01819,"speech"
-0.02060,"speech"
-0.01593,"speech"
-0.01273,"speech"
-0.01288,"speech"
-0.01306,"speech"
-0.00974,"speech"
-0.00705,"speech"
-0.00366,"speech"
0.00339,"speech"
0.01370,"speech"
0.01758,"speech"
0.01846,"speech"
0.01431,"speech"
0.01233,"speech"
0.01276,"speech"
0.01746,"speech"
0.02112,"speech"
0.01871,"speech"
0.01389,"speech"
0.00931,"speech"
0.00580,"speech"
0.00101,"speech"
-0.00098,"speech"
-0.00171,"speech"
-0.00333,"speech"
-0.00494,"speech"
-0.00742,"speech"
-0.01181,"speech"
-0.01682,"speech"
-0.01703,"speech"
-0.01633,"speech"
-0.01718,"speech"
-0.01779,"speech"
-0.01904,"speech"
-0.02106,"speech"
-0.02310,"speech"
-0.02188,"speech"
-0.02121,"speech"
-0.01984,"speech"
-0.01843,"speech"
-0.01764,"speech"
-0.01669,"speech"
-0.00906,"speech"
0.00696,"speech"
0.01273,"speech"
0.01666,"speech"
0.01556,"speech"
0.02225,"speech"
0.01996,"speech"
0.02594,"speech"
0.03137,"speech"
0.03360,"speech"
0.02951,"speech"
0.02917,"speech"
0.02582,"speech"
0.01651,"speech"
0.01050,"speech"
0.01068,"speech"
0.00790,"speech"
0.00571,"speech"
0.00159,"speech"
-0.00296,"speech"
-0.01364,"speech"
-0.01489,"speech"
-0.01614,"speech"
-0.01608,"speech"
-0.01837,"speech"
-0.01538,"speech"
-0.01593,"speech"
-0.01749,"speech"
-0.01691,"speech"
-0.01514,"speech"
-0.01407,"speech"
-0.00848,"speech"
-0.00150,"speech"
0.00461,"speech"
0.00620,"speech"
0.00836,"speech"
0.00601,"speech"
0.00687,"speech"
0.01065,"speech"
0.01584,"speech"
0.01587,"speech"
0.01608,"speech"
0.01550,"speech"
0.01270,"speech"
0.00937,"speech"
0.00739,"speech"
0.00583,"speech"
0.00412,"speech"
0.00421,"speech"
0.00250,"speech"
-0.00204,"speech"
-0.00638,"speech"
-0.00958,"speech"
-0.01208,"speech"
-0.01416,"speech"
-0.01505,"speech"
-0.01727,"speech"
-0.02005,"speech"
-0.02222,"speech"
-0.02359,"speech"
-0.02365,"speech"
-0.02313,"speech"
-0.02173,"speech"
-0.02142,"speech"
-0.01999,"speech"
-0.01730,"speech"
-0.00677,"speech"
0.00119,"speech"
0.00583,"speech"
0.00732,"speech"
0.01172,"speech"
0.01462,"speech"
0.01541,"speech"
0.02225,"speech"
0.02588,"speech"
0.02750,"speech"
0.02661,"speech"
0.02771,"speech"
0.02310,"speech"
0.01828,"speech"
0.01709,"speech"
0.01587,"speech"
0.01389,"speech"
0.01199,"speech"
0.00940,"speech"
0.00244,"speech"
-0.00345,"speech"
-0.00580,"speech"
-0.00797,"speech"
-0.00970,"speech"
-0.01044,"speech"
-0.01071,"speech"
-0.01407,"speech"
-0.01544,"speech"
-0.01602,"speech"
-0.01627,"speech"
-0.01373,"speech"
-0.00839,"speech"
-0.00467,"speech"
-0.00421,"speech"
-0.00424,"speech"
-0.00336,"speech"
-0.00317,"speech"
0.00085,"speech"
0.00458,"speech"
0.00726,"speech"
0.00824,"speech"
0.00967,"speech"
0.00925,"speech"
0.00748,"speech"
0.00763,"speech"
0.00809,"speech"
0.00842,"speech"
0.00879,"speech"
0.00797,"speech"
0.00519,"speech"
0.00180,"speech"
-0.00049,"speech"
-0.00354,"speech"
-0.00565,"speech"
-0.00735,"speech"
-0.00940,"speech"
-0.01285,"speech"
-0.01587,"speech"
-0.01770,"speech"
-0.01855,"speech"
-0.01883,"speech"
-0.01880,"speech"
-0.01938,"speech"
-0.01874,"speech"
-0.01700,"speech"
-0.00867,"speech"
-0.00510,"speech"
-0.00241,"speech"
-0.00162,"speech"
0.00375,"speech"
0.00586,"speech"
0.00558,"speech"
0.01114,"speech"
0.01498,"speech"
0.01691,"speech"
0.01706,"speech"
0.01901,"speech"
0.01740,"speech"
0.01428,"speech"
0.01663,"speech"
0.01605,"speech"
0.01471,"speech"
0.01306,"speech"
0.01401,"speech"
0.00992,"speech"
0.00534,"speech"
0.00400,"speech"
0.00217,"speech"
0.00003,"speech"
-0.00098,"speech"
-0.00150,"speech"
-0.00497,"speech"
-0.00754,"speech"
-0.00723,"speech"
-0.00952,"speech"
-0.00900,"speech"
-0.00729,"speech"
-0.00461,"speech"
-0.00687,"speech"
-0.00699,"speech"
-0.00677,"speech"
-0.00681,"speech"
-0.00546,"speech"
-0.00314,"speech"
-0.00113,"speech"
-0.00043,"speech"
0.00134,"speech"
0.00159,"speech"
0.00113,"speech"
0.00195,"speech"
0.00290,"speech"
0.00400,"speech"
0.00427,"speech"
0.00443,"speech"
0.00342,"speech"
0.00238,"speech"
0.00143,"speech"
-0.00024,"speech"
-0.00226,"speech"
-0.00354,"speech"
-0.00485,"speech"
-0.00693,"speech"
-0.00873,"speech"
-0.01013,"speech"
-0.01108,"speech"
-0.01129,"speech"
-0.01227,"speech"
-0.01215,"speech"
-0.01248,"speech"
-0.00830,"speech"
-0.00491,"speech"
-0.00366,"speech"
-0.00296,"speech"
-0.00104,"speech"
0.00183,"speech"
0.00079,"speech"
0.00296,"speech"
0.00516,"speech"
0.00757,"speech"
0.00879,"speech"
0.01001,"speech"
0.01001,"speech"
0.00851,"speech"
0.00970,"speech"
0.01007,"speech"
0.01016,"speech"
0.00919,"speech"
0.00983,"speech"
0.00970,"speech"
0.00867,"speech"
0.00644,"speech"
0.00528,"speech"
0.00412,"speech"
0.00363,"speech"
0.00250,"speech"
0.00201,"speech"
0.00012,"speech"
-0.00101,"speech"
-0.00165,"speech"
-0.00266,"speech"
-0.00320,"speech"
-0.00256,"speech"
-0.00180,"speech"
-0.00247,"speech"
-0.00388,"speech"
-0.00342,"speech"
-0.00439,"speech"
-0.00336,"speech"
-0.00320,"speech"
-0.00211,"speech"
-0.00259,"speech"
-0.00156,"speech"
-0.00076,"speech"
-0.00174,"speech"
-0.00140,"speech"
-0.00070,"speech"
0.00012,"speech"
0.00006,"speech"
0.00043,"speech"
0.00024,"speech"
-0.00076,"speech"
-0.00018,"speech"
-0.00104,"speech"
-0.00223,"speech"
-0.00333,"speech"
-0.00320,"speech"
-0.00446,"speech"
-0.00543,"speech"
-0.00565,"speech"
-0.00629,"speech"
-0.00632,"speech"
-0.00626,"speech"
-0.00629,"speech"
-0.00739,"speech"
-0.00641,"speech"
-0.00461,"speech"
-0.00214,"speech"
-0.00177,"speech"
-0.00156,"speech"
-0.00031,"speech"
0.00125,"speech"
0.00073,"speech"
0.00131,"speech"
0.00266,"speech"
0.00351,"speech"
0.00452,"speech"
0.00555,"speech"
0.00546,"speech"
0.00424,"speech"
0.00494,"speech"
0.00629,"speech"
0.00629,"speech"
0.00537,"speech"
0.00626,"speech"
0.00644,"speech"
0.00604,"speech"
0.00510,"speech"
0.00467,"speech"
0.00397,"speech"
0.00391,"speech"
0.00391,"speech"
0.00290,"speech"
0.00177,"speech"
0.00146,"speech"
0.00125,"speech"
0.00067,"speech"
0.00009,"speech"
0.00052,"speech"
0.00037,"speech"
0.00052,"speech"
-0.00058,"speech"
-0.00159,"speech"
-0.00253,"speech"
-0.00195,"speech"
-0.00131,"speech"
-0.00235,"speech"
-0.00214,"speech"
-0.00211,"speech"
-0.00201,"speech"
-0.00226,"speech"
-0.00262,"speech"
-0.00262,"speech"
-0.00247,"speech"
-0.00125,"speech"
-0.00140,"speech"
-0.00183,"speech"
-0.00180,"speech"
-0.00140,"speech"
-0.00156,"speech"
-0.00195,"speech"
-0.00186,"speech"
-0.00250,"speech"
-0.00244,"speech"
-0.00272,"speech"
-0.00290,"speech"
-0.00317,"speech"
-0.00336,"speech"
-0.00397,"speech"
-0.00275,"speech"
-0.00327,"speech"
-0.00357,"speech"
-0.00372,"speech"
-0.00388,"speech"
-0.00262,"speech"
-0.00137,"speech"
-0.00140,"speech"
-0.00061,"speech"
-0.00110,"speech"
0.00049,"speech"
0.00092,"speech"
0.00015,"speech"
0.00095,"speech"
0.00208,"speech"
0.00201,"speech"
0.00250,"speech"
0.00317,"speech"
0.00299,"speech"
0.00232,"speech"
0.00366,"speech"
0.00446,"speech"
0.00375,"speech"
0.00351,"speech"
0.00473,"speech"
0.00388,"speech"
0.00372,"speech"
0.00415,"speech"
0.00372,"speech"
0.00308,"speech"
0.00345,"speech"
0.00339,"speech"
0.00238,"speech"
0.00198,"speech"
0.00223,"speech"
0.00146,"speech"
0.00174,"speech"
0.00125,"speech"
0.00153,"speech"
0.00070,"speech"
0.00018,"speech"
-0.00043,"speech"
-0.00095,"speech"
-0.00076,"speech"
-0.00119,"speech"
-0.00125,"speech"
-0.00156,"speech"
-0.00159,"speech"
-0.00186,"speech"
-0.00192,"speech"
-0.00217,"speech"
-0.00232,"speech"
-0.00171,"speech"
-0.00156,"speech"
-0.00128,"speech"
-0.00134,"speech"
-0.00137,"speech"
-0.00143,"speech"
-0.00150,"speech"
-0.00131,"speech"
-0.00171,"speech"
-0.00137,"speech"
-0.00208,"speech"
-0.00241,"speech"
-0.00153,"speech"
-0.00232,"speech"
-0.00232,"speech"
-0.00229,"speech"
-0.00223,"speech"
-0.00269,"speech"
-0.00244,"speech"
-0.00211,"speech"
-0.00214,"speech"
-0.00259,"speech"
-0.00229,"speech"
-0.00082,"speech"
-0.00143,"speech"
-0.00040,"speech"
-0.00073,"speech"
-0.00049,"speech"
-0.00015,"speech"
0.00006,"speech"
0.00079,"speech"
0.00055,"speech"
0.00122,"speech"
0.00165,"speech"
0.00183,"speech"
0.00195,"speech"
0.00189,"speech"
0.00189,"speech"
0.00214,"speech"
0.00278,"speech"
0.00281,"speech"
0.00266,"speech"
0.00323,"speech"
0.00311,"speech"
0.00317,"speech"
0.00305,"speech"
0.00287,"speech"
0.00275,"speech"
0.00278,"speech"
0.00269,"speech"
0.00220,"speech"
0.00208,"speech"
0.00201,"speech"
0.00180,"speech"
0.00134,"speech"
0.00101,"speech"
0.00067,"speech"
0.00052,"speech"
0.00031,"speech"
-0.00027,"speech"
-0.00079,"speech"
-0.00067,"speech"
-0.00064,"speech"
-0.00113,"speech"
-0.00134,"speech"
-0.00146,"speech"
-0.00159,"speech"
-0.00122,"speech"
-0.00150,"speech"
-0.00137,"speech"
-0.00134,"speech"
-0.00113,"speech"
-0.00107,"speech"
-0.00082,"speech"
-0.00079,"speech"
-0.00122,"speech"
-0.00269,"speech"
-0.00024,"speech"
-0.00134,"speech"
-0.00272,"speech"
-0.00186,"speech"
-0.00159,"speech"
-0.00186,"speech"
-0.00223,"speech"
-0.00235,"speech"
-0.00153,"speech"
-0.00159,"speech"
-0.00204,"speech"
-0.00137,"speech"
-0.00189,"speech"
-0.00195,"speech"
-0.00052,"speech"
-0.00125,"speech"
-0.00134,"speech"
-0.00070,"speech"
-0.00055,"speech"
-0.00095,"speech"
0.00037,"speech"
0.00012,"speech"
0.00003,"speech"
-0.00018,"speech"
0.00128,"speech"
0.00125,"speech"
0.00061,"speech"
0.00146,"speech"
0.00113,"speech"
0.00186,"speech"
0.00168,"speech"
0.00177,"speech"
0.00214,"speech"
0.00211,"speech"
0.00220,"speech"
0.00223,"speech"
0.00223,"speech"
0.00256,"speech"
0.00269,"speech"
0.00220,"speech"
0.00214,"speech"
0.00235,"speech"
0.00211,"speech"
0.00208,"speech"
0.00208,"speech"
0.00198,"speech"
0.00134,"speech"
0.00159,"speech"
0.00140,"speech"
0.00037,"speech"
0.00018,"speech"
0.00031,"speech"
0.00000,"speech"
-0.00015,"speech"
-0.00012,"speech"
